         0.000000	         0.000000	
         0.000000	         0.000000	
        20.403604	         92.575102	 
      -288.346656	        913.669629	 
       -20.427156	        107.411345	 
        99.211083	       1640.750654	 
        18.678045	        233.235491	 
      -273.526792	       1411.907499	 
        -5.313888	         77.181600	 
      -299.103488	        958.360496	 
       -19.077511	        243.922841	 
       127.214746	       1938.904131	 
         4.917693	        111.893293	 
      -478.050387	       1540.904642	 
         2.704766	         75.063932	 
       147.048636	       1105.531553	 
         2.359357	        194.320694	 
       -67.642202	       2328.872845	 
        -5.189865	        187.461692	 
       235.038368	       1958.543109	 
         6.138035	         57.293944	 
        66.517661	         56.015778	 
        -8.744136	        176.877897	 
       449.792810	       2242.506595	 
         6.021988	         24.732357	 
      -228.600972	       1102.546516	 
