         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
       -45.952053	         37.600212	         73.771116	 
       -63.973518	        332.846455	        -27.106818	 
       660.567981	       5205.383864	        358.548080	 
      -446.881715	       1890.988743	       -175.552181	 
       102.444102	         43.044036	        -89.943342	 
        -4.045765	         75.278083	         24.266449	 
       250.158510	        757.406666	        228.823941	 
       212.509009	       3834.512151	        706.161296	 
        40.384090	        399.689756	        105.299844	 
       -67.606091	        425.476225	        -15.837391	 
      -947.666955	       2416.995443	       -282.196961	 
       818.157741	       4683.216389	        982.742405	 
        58.062812	        114.364352	        -58.951056	 
       -95.067626	        411.665350	        -51.599247	 
      -671.307068	       2716.405283	        366.948632	 
       160.198365	       3576.813769	       -441.096537	 
       -86.831077	         31.730558	        -34.817874	 
       -46.024694	        420.808378	        -99.148281	 
      1005.639500	       3741.519365	       -915.423010	 
       897.801552	       5129.403851	        340.643934	 
      -105.901928	         85.724996	        -27.068155	 
        36.721656	        297.659746	        -73.610544	 
       595.670699	       4734.516738	       -220.433111	 
       360.901456	       2636.395297	       -828.795019	 
       -19.332496	        496.677656	          9.170392	 
       -35.190839	         42.426757	        -55.482770	 
       172.629130	       2519.230614	       -523.862273	 
       -11.378409	        896.246580	       -224.154635	 
        27.476616	        276.334737	         76.058765	 
         3.439901	        290.456420	        -87.885337	 
      1004.113561	        736.091521	        475.890434	 
       771.576164	       2737.548827	        114.236870	 
        94.348278	        154.931591	        -90.207939	 
       -66.242141	        458.580357	         77.520893	 
      -835.253211	       3112.393335	        765.493520	 
       467.299171	       2992.680309	       -454.157291	 
        33.028366	        208.932971	         75.618708	 
       -83.615195	        256.981358	         27.696937	 
       712.525698	       5169.052120	       -110.306853	 
      1032.833903	        804.109920	         89.299803	 
        -8.515503	        179.880011	         79.973665	 
       -28.881545	        266.884553	         28.208480	 
       520.845524	       1833.232913	       -438.658051	 
      -347.977431	       1442.274788	       1053.084960	 
       -42.468553	        279.432860	        -24.030520	 
        -2.652669	        463.900358	        106.481361	 
       -31.140228	       2278.915058	       -481.636916	 
      -388.851054	        941.204618	       -938.105291	 
       -61.739226	        377.689900	         11.582257	 
         5.751908	        389.555696	        -94.645258	 
       433.192595	       4461.019173	       -684.347693	 
       497.556165	       1505.721688	       -556.583055	 
       -79.819535	        316.894047	         77.137256	 
        32.050344	        388.407400	         -2.135143	 
      -243.654398	       4558.755393	       -507.131941	 
      -838.202624	       2695.474830	         54.365914	 
       -84.338717	         16.629442	        -54.965277	 
       -65.907598	        141.327550	        -56.493656	 
       178.891289	       1957.071538	       -502.429818	 
        88.178011	       1115.048439	       -686.553470	 
