         0.000000	          0.000000	     166849.369785	 
         0.000000	          0.000000	     166849.369785	 
         0.000000	          0.000000	     193503.910869	 
         0.000000	          0.000000	     193503.910869	 
         0.000000	          0.000000	     193151.676269	 
         0.000000	          0.000000	     193151.676269	 
         0.000000	          0.000000	     183473.375063	 
         0.000000	          0.000000	     183473.375063	 
         0.000000	          0.000000	     149861.423516	 
         0.000000	          0.000000	     149861.423516	 
         0.000000	          0.000000	     127867.074269	 
         0.000000	          0.000000	     127867.074269	 
         0.000000	          0.000000	     107414.924921	 
         0.000000	          0.000000	     107414.924921	 
         0.000000	          0.000000	      83218.992253	 
         0.000000	          0.000000	      83218.992253	 
         0.000000	          0.000000	      34353.214925	 
         0.000000	          0.000000	      34353.214925	 
         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
         0.000000	          0.000000	     123945.274345	 
         0.000000	          0.000000	     123945.274345	 
         0.000000	          0.000000	      85657.801383	 
         0.000000	          0.000000	      85657.801383	 
         0.000000	          0.000000	      67465.348708	 
         0.000000	          0.000000	      67465.348708	 
         0.000000	          0.000000	      57063.282691	 
         0.000000	          0.000000	      57063.282691	 
         0.000000	          0.000000	      46801.513475	 
         0.000000	          0.000000	      46801.513475	 
         0.000000	          0.000000	      36413.551881	 
         0.000000	          0.000000	      36413.551881	 
         0.000000	          0.000000	      24323.140999	 
         0.000000	          0.000000	      24323.140999	 
         0.000000	          0.000000	       9826.890020	 
         0.000000	          0.000000	       9826.890020	 
         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
