         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
       -57.440067	         47.000266	         92.213895	 
       -79.966897	        416.058068	        -33.883522	 
       825.709976	       6506.729830	        448.185100	 
      -558.602144	       2363.735929	       -219.440227	 
       128.055127	         53.805045	       -112.429178	 
        -5.057206	         94.097604	         30.333061	 
       312.698138	        946.758332	        286.029927	 
       265.636261	       4793.140188	        882.701620	 
        50.480113	        499.612195	        131.624805	 
       -84.507614	        531.845281	        -19.796739	 
     -1184.583694	       3021.244304	       -352.746201	 
      1022.697176	       5854.020486	       1228.428007	 
        72.578514	        142.955440	        -73.688821	 
      -118.834532	        514.581687	        -64.499059	 
      -839.133834	       3395.506604	        458.685790	 
       200.247956	       4471.017211	       -551.370671	 
      -108.538847	         39.663198	        -43.522342	 
       -57.530867	        526.010472	       -123.935352	 
      1257.049375	       4676.899206	      -1144.278762	 
      1122.251940	       6411.754814	        425.804917	 
      -132.377410	        107.156245	        -33.835194	 
        45.902071	        372.074682	        -92.013180	 
       744.588374	       5918.145922	       -275.541389	 
       451.126820	       3295.494121	      -1035.993774	 
       -24.165620	        620.847071	         11.462990	 
       -43.988549	         53.033446	        -69.353462	 
       215.786412	       3149.038267	       -654.827841	 
       -14.223011	       1120.308225	       -280.193293	 
        34.345770	        345.418421	         95.073456	 
         4.299877	        363.070525	       -109.856672	 
      1255.141952	        920.114401	        594.863043	 
       964.470205	       3421.936034	        142.796087	 
       117.935347	        193.664488	       -112.759924	 
       -82.802676	        573.225446	         96.901117	 
     -1044.066514	       3890.491668	        956.866899	 
       584.123964	       3740.850386	       -567.696614	 
        41.285458	        261.166213	         94.523385	 
      -104.518993	        321.226698	         34.621171	 
       890.657123	       6461.315150	       -137.883567	 
      1291.042379	       1005.137400	        111.624754	 
       -10.644379	        224.850014	         99.967081	 
       -36.101931	        333.605691	         35.260600	 
       651.056905	       2291.541141	       -548.322564	 
      -434.971788	       1802.843486	       1316.356200	 
       -53.085692	        349.291075	        -30.038149	 
        -3.315837	        579.875448	        133.101701	 
       -38.925285	       2848.643822	       -602.046145	 
      -486.063818	       1176.505772	      -1172.631613	 
