         0.000000	         0.000000	
         0.000000	         0.000000	
         6.801201	         30.858367	 
       -96.115552	        304.556543	 
        -6.809052	         35.803782	 
        33.070361	        546.916885	 
         6.226015	         77.745164	 
       -91.175597	        470.635833	 
        -1.771296	         25.727200	 
       -99.701163	        319.453499	 
        -6.359170	         81.307614	 
        42.404915	        646.301377	 
         1.639231	         37.297764	 
      -159.350129	        513.634881	 
         0.901589	         25.021311	 
        49.016212	        368.510518	 
         0.786452	         64.773565	 
       -22.547401	        776.290948	 
        -1.729955	         62.487231	 
        78.346123	        652.847703	 
         2.046012	         19.097981	 
        22.172554	         18.671926	 
        -2.914712	         58.959299	 
       149.930937	        747.502198	 
         2.007329	          8.244119	 
       -76.200324	        367.515505	 
        -1.070819	         39.382690	 
      -105.142657	        823.830502	 
         8.005210	         14.121897	 
        28.857781	        181.670227	 
         5.787091	         19.616449	 
       117.694784	         24.182737	 
        -5.908830	         80.998881	 
        13.058858	        559.376162	 
        -6.014894	         34.045514	 
       -45.967249	        242.207189	 
        -2.593102	         18.594349	 
       -38.437968	        374.307335	 
         7.425422	         50.700873	 
      -132.687080	        140.049824	 
        -6.620350	          6.532588	 
       -25.301690	         48.689740	 
        -8.190984	         45.117296	 
        -1.130174	        402.295681	 
         7.071832	         68.637783	 
       -11.992753	        562.584073	 
         0.880701	         80.088294	 
        98.608686	        417.452376	 
        -5.227058	         53.743269	 
        26.326734	        551.910964	 
         6.185179	         24.786414	 
         7.340223	        582.014465	 
         0.450123	          3.918695	 
      -146.574486	        763.088776	 
         6.465868	         44.946903	 
        -0.558318	        296.992257	 
        -6.521687	         20.054795	 
        42.558235	         60.446021	 
        -7.847357	         25.169134	 
       106.002888	        314.717125	 
         0.558687	         19.218266	 
       -66.172910	        409.620876	 
        -6.997416	         42.511057	 
       -63.013825	        154.013478	 
         4.617145	         81.247801	 
       -13.123372	        694.134708	 
         4.334108	         68.841623	 
      -160.806459	        495.270316	 
         3.224354	         22.326153	 
       -97.310569	        830.920892	 
         0.163919	         69.640270	 
       138.876359	        615.207603	 
        -0.975477	         62.744226	 
       -59.360799	        297.360122	 
