         0.000000	          0.000000	     -22257.141783	 
         0.000000	          0.000000	     -22257.141783	 
         0.000000	          0.000000	     -29121.477202	 
         0.000000	          0.000000	     -29121.477202	 
         0.000000	          0.000000	     -33169.880691	 
         0.000000	          0.000000	     -33169.880691	 
         0.000000	          0.000000	     -31913.900575	 
         0.000000	          0.000000	     -31913.900575	 
         0.000000	          0.000000	     -43851.591049	 
         0.000000	          0.000000	     -43851.591049	 
         0.000000	          0.000000	     -41174.351576	 
         0.000000	          0.000000	     -41174.351576	 
         0.000000	          0.000000	     -46653.012200	 
         0.000000	          0.000000	     -46653.012200	 
         0.000000	          0.000000	     -40110.417498	 
         0.000000	          0.000000	     -40110.417498	 
         0.000000	          0.000000	     -46764.750787	 
         0.000000	          0.000000	     -46764.750787	 
         0.000000	          0.000000	     -39554.678264	 
         0.000000	          0.000000	     -39554.678264	 
         0.000000	          0.000000	     -41199.926295	 
         0.000000	          0.000000	     -41199.926295	 
         0.000000	          0.000000	     -49110.518902	 
         0.000000	          0.000000	     -49110.518902	 
         0.000000	          0.000000	     -36586.904821	 
         0.000000	          0.000000	     -36586.904821	 
         0.000000	          0.000000	     -24669.796857	 
         0.000000	          0.000000	     -24669.796857	 
         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
         0.000000	          0.000000	     -19190.930741	 
         0.000000	          0.000000	     -19190.930741	 
         0.000000	          0.000000	     -21630.058751	 
         0.000000	          0.000000	     -21630.058751	 
         0.000000	          0.000000	     -18994.504558	 
         0.000000	          0.000000	     -18994.504558	 
         0.000000	          0.000000	     -16740.801084	 
         0.000000	          0.000000	     -16740.801084	 
         0.000000	          0.000000	     -16395.527733	 
         0.000000	          0.000000	     -16395.527733	 
         0.000000	          0.000000	     -15810.226407	 
         0.000000	          0.000000	     -15810.226407	 
         0.000000	          0.000000	     -15730.270760	 
         0.000000	          0.000000	     -15730.270760	 
         0.000000	          0.000000	     -16339.046431	 
         0.000000	          0.000000	     -16339.046431	 
         0.000000	          0.000000	     -16030.055590	 
         0.000000	          0.000000	     -16030.055590	 
         0.000000	          0.000000	     -13332.172602	 
         0.000000	          0.000000	     -13332.172602	 
         0.000000	          0.000000	     -11523.597026	 
         0.000000	          0.000000	     -11523.597026	 
         0.000000	          0.000000	      -9606.079831	 
         0.000000	          0.000000	      -9606.079831	 
         0.000000	          0.000000	      -6562.016263	 
         0.000000	          0.000000	      -6562.016263	 
         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
